"filename","x","y","structure","set","new_x","new_y"
"field0167.jpg",1422,1579,"NUCLEUS","train",316,351
"field0167.jpg",1370,1641,"KINETOPLAST","train",304,365
"field0167.jpg",2199,1913,"KINETOPLAST","train",489,425
"field0167.jpg",2285,1910,"NUCLEUS","train",508,424
"field0167.jpg",1770,2235,"NUCLEUS","train",393,497
"field0167.jpg",1799,2252,"KINETOPLAST","train",400,500
"field0167.jpg",1982,2842,"KINETOPLAST","train",440,632
"field0167.jpg",1992,2773,"NUCLEUS","train",443,616
"field0167.jpg",2650,3062,"KINETOPLAST","train",589,680
"field0167.jpg",2881,3141,"KINETOPLAST","train",640,698
"field0167.jpg",2642,3002,"NUCLEUS","train",587,667
"field0167.jpg",2872,3253,"NUCLEUS","train",638,723
"field0168.jpg",978,1093,"KINETOPLAST","train",307,343
"field0168.jpg",1012,1043,"NUCLEUS_CELL_BODY","train",317,327
"field0168.jpg",1241,1299,"KINETOPLAST","train",389,408
"field0168.jpg",1249,1341,"NUCLEUS_CELL_BODY","train",392,421
"field0168.jpg",1270,1572,"KINETOPLAST_CELL_BODY","train",398,493
"field0168.jpg",1243,1576,"NUCLEUS","train",390,494
"field0168.jpg",1287,2292,"NUCLEUS","train",404,719
"field0168.jpg",1260,2331,"KINETOPLAST_CELL_BODY","train",395,731
"field0169.jpg",1479,1379,"KINETOPLAST","train",464,433
"field0169.jpg",1505,1411,"NUCLEUS","train",472,443
"field0169.jpg",419,1766,"KINETOPLAST","train",131,554
"field0169.jpg",449,1728,"NUCLEUS","train",141,542
"field0169.jpg",1000,1887,"NUCLEUS","train",314,592
"field0169.jpg",971,1891,"KINETOPLAST","train",305,593
"field0169.jpg",992,2234,"KINETOPLAST","train",311,701
"field0169.jpg",1011,2278,"NUCLEUS","train",317,715
"field0169.jpg",2083,1751,"NUCLEUS","train",653,549
"field0170.jpg",801,2210,"KINETOPLAST","train",178,491
"field0170.jpg",605,2264,"KINETOPLAST","train",134,503
"field0170.jpg",609,2188,"NUCLEUS","train",135,486
"field0170.jpg",724,2248,"NUCLEUS","train",161,500
"field0170.jpg",1204,3154,"KINETOPLAST","train",268,701
"field0170.jpg",1129,3155,"NUCLEUS","train",251,701
"field0170.jpg",2514,2882,"NUCLEUS","train",559,640
"field0170.jpg",2521,2946,"KINETOPLAST","train",560,655
"field0171.jpg",1134,2088,"KINETOPLAST","train",252,464
"field0171.jpg",1163,2057,"NUCLEUS_CELL_BODY","train",258,457
"field0171.jpg",3024,2577,"NUCLEUS","train",672,573
"field0171.jpg",2997,2640,"KINETOPLAST","train",666,587
"field0171.jpg",2735,2644,"KINETOPLAST","train",608,588
"field0171.jpg",1340,3328,"KINETOPLAST","train",298,740
"field0171.jpg",1405,3342,"NUCLEUS","train",312,743
"field0171.jpg",2771,2616,"NUCLEUS","train",616,581
"field0172.jpg",2030,1987,"NUCLEUS_CELL_BODY","train",451,442
"field0172.jpg",1903,2043,"NUCLEUS","train",423,454
"field0172.jpg",1961,1976,"KINETOPLAST","train",436,439
"field0172.jpg",1856,2003,"KINETOPLAST","train",412,445
"field0172.jpg",2079,2144,"KINETOPLAST","train",462,476
"field0172.jpg",2399,2316,"KINETOPLAST","train",533,515
"field0172.jpg",1625,2777,"KINETOPLAST","train",361,617
"field0172.jpg",1573,2772,"NUCLEUS","train",350,616
"field0172.jpg",561,3428,"NUCLEUS","train",125,762
"field0172.jpg",599,3364,"NUCLEUS_CELL_BODY","train",133,748
"field0172.jpg",531,3487,"KINETOPLAST","train",118,775
"field0172.jpg",640,3423,"KINETOPLAST","train",142,761
"field0172.jpg",2130,2218,"NUCLEUS","train",473,493
"field0172.jpg",2424,2430,"NUCLEUS","train",539,540
"field0172.jpg",1318,1342,"NUCLEUS","train",293,298
"field0172.jpg",1123,3664,"NUCLEUS","train",250,814
"field0173.jpg",361,1414,"KINETOPLAST","train",113,444
"field0173.jpg",308,1419,"NUCLEUS_CELL_BODY","train",97,445
"field0173.jpg",614,1833,"T_CRUZI","train",193,575
"field0173.jpg",1219,2499,"KINETOPLAST","train",382,784
"field0173.jpg",1216,2572,"NUCLEUS_CELL_BODY","train",381,807
"field0173.jpg",675,1839,"NUCLEUS","train",212,577
"field0173.jpg",1669,1999,"NUCLEUS","train",524,627
"field0174.jpg",1822,1402,"KINETOPLAST","train",405,312
"field0174.jpg",1312,2924,"KINETOPLAST","train",292,650
"field0174.jpg",1060,2911,"KINETOPLAST","train",236,647
"field0174.jpg",1359,2895,"NUCLEUS","train",302,643
"field0174.jpg",1070,2866,"NUCLEUS","train",238,637
"field0174.jpg",271,2685,"NUCLEUS","train",60,597
"field0174.jpg",328,2732,"KINETOPLAST","train",73,607
"field0174.jpg",1860,1460,"NUCLEUS","train",413,324
"field0175.jpg",2099,1546,"KINETOPLAST","train",466,344
"field0175.jpg",2156,1576,"NUCLEUS","train",479,350
"field0175.jpg",2345,2318,"NUCLEUS","train",521,515
"field0175.jpg",2388,2249,"KINETOPLAST","train",531,500
"field0176.jpg",367,1483,"KINETOPLAST","train",115,465
"field0176.jpg",380,1452,"NUCLEUS","train",119,456
"field0176.jpg",553,2573,"NUCLEUS","train",173,807
"field0176.jpg",509,2532,"KINETOPLAST","train",160,794
"field0176.jpg",1226,2520,"KINETOPLAST","train",385,791
"field0176.jpg",1234,2475,"NUCLEUS","train",387,776
"field0177.jpg",1097,2177,"KINETOPLAST","train",244,484
"field0177.jpg",1110,2088,"NUCLEUS_CELL_BODY","train",247,464
"field0177.jpg",1248,2995,"NUCLEUS","train",277,666
"field0177.jpg",1297,2940,"KINETOPLAST","train",288,653
"field0177.jpg",1096,2180,"KINETOPLAST","train",244,484
"field0177.jpg",1107,2092,"NUCLEUS_CELL_BODY","train",246,465
"field0178.jpg",1269,994,"KINETOPLAST","train",282,221
"field0178.jpg",1209,1023,"NUCLEUS","train",269,227
"field0178.jpg",1583,1797,"NUCLEUS","train",352,399
"field0178.jpg",1526,1761,"KINETOPLAST","train",339,391
"field0178.jpg",1332,2895,"KINETOPLAST","train",296,643
"field0178.jpg",1325,2849,"NUCLEUS","train",294,633
"field0178.jpg",1506,2879,"NUCLEUS_CELL_BODY","train",335,640
"field0178.jpg",2111,2862,"KINETOPLAST","train",469,636
"field0178.jpg",2122,2818,"NUCLEUS","train",472,626
"field0178.jpg",1803,3393,"KINETOPLAST","train",401,754
"field0178.jpg",1774,3490,"NUCLEUS_CELL_BODY","train",394,776
"field0178.jpg",1516,3587,"KINETOPLAST","train",337,797
"field0178.jpg",1512,3589,"KINETOPLAST","train",336,798
"field0178.jpg",1418,3592,"NUCLEUS_CELL_BODY","train",315,798
"field0178.jpg",2598,3086,"NUCLEUS","train",577,686
"field0178.jpg",2556,3108,"KINETOPLAST","train",568,691
"field0179.jpg",1762,2015,"KINETOPLAST","train",392,448
"field0179.jpg",1580,2312,"KINETOPLAST","train",351,514
"field0179.jpg",1565,2518,"KINETOPLAST","train",348,560
"field0179.jpg",1633,2265,"NUCLEUS","train",363,503
"field0179.jpg",1629,2512,"NUCLEUS","train",362,558
"field0179.jpg",2131,3084,"NUCLEUS","train",474,685
"field0179.jpg",2095,3058,"KINETOPLAST","train",466,680
"field0179.jpg",1677,2016,"NUCLEUS","train",373,448
"field0179.jpg",338,1664,"NUCLEUS","train",75,370
"field0179.jpg",305,1710,"KINETOPLAST","train",68,380
"field0181.jpg",1596,1481,"NUCLEUS","train",501,465
"field0181.jpg",1651,1472,"KINETOPLAST","train",518,462
"field0181.jpg",1283,1855,"KINETOPLAST","train",403,582
"field0181.jpg",1318,1844,"NUCLEUS_CELL_BODY","train",413,579
"field0181.jpg",800,1666,"KINETOPLAST","train",251,523
"field0181.jpg",815,1659,"NUCLEUS_CELL_BODY","train",256,520
"field0181.jpg",2018,2278,"NUCLEUS","train",633,715
"field0182.jpg",358,1648,"T_CRUZI","train",112,517
"field0182.jpg",1551,1603,"T_CRUZI","train",487,503
"field0182.jpg",1866,1801,"KINETOPLAST","train",585,565
"field0182.jpg",1827,1768,"NUCLEUS_CELL_BODY","train",573,555
"field0183.jpg",1695,2381,"KINETOPLAST","train",377,529
"field0183.jpg",1748,2318,"NUCLEUS","train",388,515
"field0183.jpg",1721,3165,"NUCLEUS","train",382,703
"field0183.jpg",1633,3384,"NUCLEUS","train",363,752
"field0183.jpg",1663,3226,"KINETOPLAST","train",370,717
"field0183.jpg",1591,3433,"KINETOPLAST","train",354,763
"field0183.jpg",1249,1611,"NUCLEUS","train",278,358
"field0183.jpg",909,3740,"NUCLEUS","train",202,831
"field0184.jpg",1025,837,"KINETOPLAST","train",322,263
"field0184.jpg",1059,867,"NUCLEUS","train",332,272
"field0184.jpg",1167,1443,"KINETOPLAST","train",366,453
"field0184.jpg",1212,1484,"NUCLEUS","train",380,466
"field0184.jpg",994,1608,"NUCLEUS","train",312,504
"field0184.jpg",1136,1607,"NUCLEUS","train",356,504
"field0184.jpg",1008,1634,"KINETOPLAST","train",316,513
"field0184.jpg",1167,1609,"KINETOPLAST","train",366,505
"field0184.jpg",1225,1805,"NUCLEUS","train",384,566
"field0184.jpg",1219,1771,"KINETOPLAST","train",382,556
"field0184.jpg",788,1880,"KINETOPLAST","train",247,590
"field0184.jpg",807,1912,"NUCLEUS","train",253,600
"field0184.jpg",1582,2406,"KINETOPLAST","train",496,755
"field0184.jpg",1622,2399,"NUCLEUS","train",509,753
"field0184.jpg",1955,2008,"NUCLEUS","train",613,630
"field0184.jpg",1872,1939,"NUCLEUS","train",587,608
"field0184.jpg",1851,1934,"KINETOPLAST","train",581,607
"field0184.jpg",1948,1962,"KINETOPLAST","train",611,616
"field0185.jpg",2229,3115,"KINETOPLAST","train",495,692
"field0185.jpg",2267,3170,"NUCLEUS","train",504,704
"field0185.jpg",2034,1287,"NUCLEUS","train",452,286
"field0186.jpg",1236,1592,"NUCLEUS_CELL_BODY","train",275,354
"field0186.jpg",1260,1508,"KINETOPLAST","train",280,335
"field0186.jpg",302,2233,"KINETOPLAST","train",67,496
"field0186.jpg",360,2177,"NUCLEUS","train",80,484
"field0186.jpg",2010,2589,"NUCLEUS","train",447,575
"field0186.jpg",1963,2635,"KINETOPLAST","train",436,586
"field0186.jpg",1948,3344,"KINETOPLAST","train",433,743
"field0186.jpg",1967,3449,"NUCLEUS","train",437,766
"field0187.jpg",192,1380,"T_CRUZI","train",60,433
"field0187.jpg",545,1830,"KINETOPLAST","train",171,574
"field0187.jpg",554,1893,"NUCLEUS_CELL_BODY","train",174,594
"field0187.jpg",623,1995,"KINETOPLAST","train",195,626
"field0187.jpg",635,2037,"NUCLEUS","train",199,639
"field0187.jpg",1398,2055,"T_CRUZI","train",439,645
"field0187.jpg",1538,1991,"KINETOPLAST","train",483,625
"field0187.jpg",1534,2028,"NUCLEUS","train",481,636
"field0188.jpg",1681,2035,"NUCLEUS","train",374,452
"field0188.jpg",1709,2078,"KINETOPLAST","train",380,462
"field0188.jpg",1303,3020,"KINETOPLAST","train",290,671
"field0188.jpg",1293,2951,"NUCLEUS_CELL_BODY","train",287,656
"field0188.jpg",2544,3443,"NUCLEUS","train",565,765
"field0188.jpg",2554,3348,"KINETOPLAST","train",568,744
"field0189.jpg",335,1549,"KINETOPLAST","train",105,486
"field0189.jpg",478,1766,"KINETOPLAST","train",150,554
"field0189.jpg",324,1579,"NUCLEUS","train",102,495
"field0189.jpg",508,1721,"NUCLEUS_CELL_BODY","train",159,540
"field0189.jpg",759,1749,"NUCLEUS_CELL_BODY","train",238,549
"field0189.jpg",785,1783,"KINETOPLAST","train",246,559
"field0189.jpg",1896,1713,"KINETOPLAST_CELL_BODY","train",595,537
"field0189.jpg",1869,1675,"NUCLEUS_CELL_BODY","train",586,525
"field0189.jpg",1217,2583,"KINETOPLAST","train",382,810
"field0189.jpg",1272,2566,"NUCLEUS","train",399,805
"field0189.jpg",622,2652,"KINETOPLAST","train",195,832
"field0189.jpg",587,2682,"NUCLEUS","train",184,841
"field0189.jpg",1509,2761,"NUCLEUS","train",473,866
"field0189.jpg",1531,2766,"NUCLEUS","train",480,868
"field0189.jpg",1532,2727,"KINETOPLAST","train",481,856
"field0189.jpg",1489,2722,"KINETOPLAST","train",467,854
"field0190.jpg",592,1617,"KINETOPLAST","train",132,359
"field0190.jpg",547,1546,"NUCLEUS","train",122,344
"field0190.jpg",2072,1627,"NUCLEUS_CELL_BODY","train",460,362
"field0190.jpg",2061,1550,"KINETOPLAST","train",458,344
"field0190.jpg",1398,1725,"KINETOPLAST","train",311,383
"field0190.jpg",1486,2053,"KINETOPLAST","train",330,456
"field0190.jpg",1581,2125,"KINETOPLAST","train",351,472
"field0190.jpg",1446,2092,"NUCLEUS","train",321,465
"field0190.jpg",1588,2189,"NUCLEUS","train",353,486
"field0190.jpg",157,2623,"KINETOPLAST","train",35,583
"field0190.jpg",797,2830,"KINETOPLAST","train",177,629
"field0190.jpg",851,2803,"NUCLEUS","train",189,623
"field0190.jpg",779,3297,"KINETOPLAST_CELL_BODY","train",173,733
"field0190.jpg",826,3271,"NUCLEUS","train",184,727
"field0190.jpg",205,2661,"NUCLEUS","train",46,591
"field0190.jpg",1454,1755,"NUCLEUS","train",323,390
"field0191.jpg",854,2263,"NUCLEUS_CELL_BODY","train",190,503
"field0191.jpg",797,2276,"KINETOPLAST","train",177,506
"field0191.jpg",542,2412,"KINETOPLAST","train",120,536
"field0191.jpg",554,2322,"NUCLEUS","train",123,516
"field0191.jpg",294,2945,"KINETOPLAST","train",65,654
"field0191.jpg",353,2924,"NUCLEUS","train",78,650
"field0191.jpg",2337,2683,"KINETOPLAST","train",519,596
"field0191.jpg",2385,2693,"NUCLEUS","train",530,598
"field0192.jpg",877,3258,"KINETOPLAST","train",195,724
"field0192.jpg",819,3235,"NUCLEUS","train",182,719
"field0192.jpg",2085,2793,"NUCLEUS","train",463,621
"field0192.jpg",2130,2776,"KINETOPLAST","train",473,617
"field0192.jpg",2106,2594,"KINETOPLAST","train",468,576
"field0192.jpg",2132,2536,"NUCLEUS","train",474,564
"field0192.jpg",2424,2437,"NUCLEUS","train",539,542
"field0192.jpg",2337,2425,"KINETOPLAST","train",519,539
"field0192.jpg",2603,2662,"KINETOPLAST","train",578,592
"field0192.jpg",2670,2691,"NUCLEUS","train",593,598
"field0192.jpg",2086,1645,"NUCLEUS","train",464,366
"field0192.jpg",1756,2549,"NUCLEUS","train",390,566
"field0192.jpg",503,2155,"NUCLEUS","train",112,479
"field0192.jpg",1407,3982,"NUCLEUS","train",313,885
"field0192.jpg",2034,2932,"NUCLEUS","train",452,652
"field0193.jpg",1486,1551,"NUCLEUS","train",330,345
"field0193.jpg",1487,1601,"KINETOPLAST","train",330,356
"field0193.jpg",1937,2082,"KINETOPLAST","train",430,463
"field0193.jpg",1433,2070,"KINETOPLAST","train",318,460
"field0193.jpg",1880,2098,"NUCLEUS","train",418,466
"field0193.jpg",1459,2132,"NUCLEUS","train",324,474
"field0193.jpg",1271,2626,"NUCLEUS","train",282,584
"field0193.jpg",1303,2651,"KINETOPLAST","train",290,589
"field0193.jpg",2177,1765,"NUCLEUS","train",484,392
"field0193.jpg",2054,1792,"NUCLEUS","train",456,398
"field0193.jpg",1429,3403,"NUCLEUS","train",318,756
"field0193.jpg",1966,3908,"NUCLEUS","train",437,868
"field0193.jpg",1948,3730,"NUCLEUS","train",433,829
"field0193.jpg",2455,1541,"NUCLEUS","train",546,342
"field0194.jpg",1932,2303,"KINETOPLAST","train",429,512
"field0194.jpg",1891,2318,"NUCLEUS","train",420,515
"field0194.jpg",2479,1941,"NUCLEUS_CELL_BODY","train",551,431
"field0194.jpg",2405,1888,"KINETOPLAST","train",534,420
"field0194.jpg",2223,2673,"KINETOPLAST","train",494,594
"field0194.jpg",2170,2664,"NUCLEUS","train",482,592
"field0194.jpg",1020,3296,"NUCLEUS","train",227,732
"field0194.jpg",969,3288,"KINETOPLAST","train",215,731
"field0195.jpg",638,2003,"KINETOPLAST","train",200,628
"field0195.jpg",663,1998,"NUCLEUS_CELL_BODY","train",208,627
"field0196.jpg",911,1807,"T_CRUZI","train",286,567
"field0196.jpg",2063,2248,"NUCLEUS","train",647,705
"field0196.jpg",1687,2288,"NUCLEUS","train",529,718
"field0197.jpg",723,2258,"KINETOPLAST","train",161,502
"field0197.jpg",811,2277,"NUCLEUS","train",180,506
"field0197.jpg",1146,2838,"NUCLEUS_CELL_BODY","train",255,631
"field0197.jpg",961,3139,"NUCLEUS_CELL_BODY","train",214,698
"field0197.jpg",1115,2906,"KINETOPLAST","train",248,646
"field0197.jpg",972,3076,"KINETOPLAST","train",216,684
"field0197.jpg",1478,3208,"KINETOPLAST","train",328,713
"field0197.jpg",1499,3252,"NUCLEUS_CELL_BODY","train",333,723
"field0197.jpg",2189,2197,"NUCLEUS_CELL_BODY","train",486,488
"field0197.jpg",2102,2241,"KINETOPLAST","train",467,498
"field0197.jpg",2385,2258,"KINETOPLAST","train",530,502
"field0197.jpg",2420,2271,"NUCLEUS","train",538,505
"field0197.jpg",3005,2357,"NUCLEUS","train",668,524
"field0197.jpg",2920,2306,"KINETOPLAST","train",649,512
"field0197.jpg",2565,3112,"NUCLEUS","train",570,692
"field0198.jpg",2026,1346,"KINETOPLAST_CELL_BODY","train",636,422
"field0198.jpg",2028,1315,"NUCLEUS","train",636,413
"field0198.jpg",1464,2563,"NUCLEUS","train",459,804
"field0198.jpg",1434,2592,"KINETOPLAST","train",450,813
"field0198.jpg",1370,2121,"KINETOPLAST","train",430,665
"field0198.jpg",1351,2130,"NUCLEUS_CELL_BODY","train",424,668
"field0198.jpg",479,2671,"NUCLEUS","train",150,838
"field0198.jpg",453,2728,"KINETOPLAST","train",142,856
"field0198.jpg",1096,2560,"NUCLEUS","train",344,803
"field0198.jpg",1612,1440,"NUCLEUS","train",506,452
"field0198.jpg",1713,1740,"NUCLEUS","train",537,546
"field0198.jpg",816,1565,"NUCLEUS","train",256,491
"field0198.jpg",485,1735,"NUCLEUS","train",152,544
"field0198.jpg",121,1481,"NUCLEUS","train",38,465
"field0199.jpg",2581,2118,"KINETOPLAST","train",574,471
"field0199.jpg",2561,2051,"NUCLEUS_CELL_BODY","train",569,456
"field0199.jpg",1887,2884,"NUCLEUS","train",419,641
"field0199.jpg",2245,3024,"NUCLEUS","train",499,672
"field0199.jpg",1952,2849,"KINETOPLAST","train",434,633
"field0199.jpg",2218,2948,"KINETOPLAST","train",493,655
"field0199.jpg",2217,3625,"KINETOPLAST","train",493,806
"field0199.jpg",1060,1105,"NUCLEUS","train",236,246
"field0200.jpg",1228,2441,"KINETOPLAST","train",273,542
"field0200.jpg",987,2681,"KINETOPLAST","train",219,596
"field0200.jpg",1262,2369,"NUCLEUS","train",280,526
"field0200.jpg",959,2621,"NUCLEUS_CELL_BODY","train",213,582
"field0200.jpg",1885,3354,"NUCLEUS","train",419,745
"field0200.jpg",1921,3414,"KINETOPLAST","train",427,759
"field0201.jpg",2342,1796,"KINETOPLAST","train",520,399
"field0201.jpg",2428,1800,"NUCLEUS_CELL_BODY","train",540,400
"field0201.jpg",2069,2649,"NUCLEUS","train",460,589
"field0201.jpg",2140,2705,"KINETOPLAST","train",476,601
"field0201.jpg",123,3167,"NUCLEUS","train",27,704
"field0202.jpg",1776,1626,"NUCLEUS","train",395,361
"field0202.jpg",1191,2189,"NUCLEUS","train",265,486
"field0202.jpg",655,2361,"NUCLEUS","train",146,525
"field0202.jpg",1395,2745,"NUCLEUS","train",310,610
"field0202.jpg",619,3065,"NUCLEUS","train",138,681
"field0202.jpg",875,3021,"NUCLEUS","train",194,671
"field0202.jpg",2454,2541,"NUCLEUS","train",545,565
"field0202.jpg",1756,1567,"KINETOPLAST","train",390,348
"field0202.jpg",1235,2160,"KINETOPLAST","train",274,480
"field0202.jpg",611,2428,"KINETOPLAST","train",136,540
"field0202.jpg",629,2968,"KINETOPLAST","train",140,660
"field0202.jpg",877,2944,"KINETOPLAST","train",195,654
"field0202.jpg",1351,2824,"KINETOPLAST","train",300,628
"field0202.jpg",2419,2600,"KINETOPLAST","train",538,578
"field0203.jpg",1203,2196,"KINETOPLAST","train",377,689
"field0203.jpg",1281,2232,"KINETOPLAST","train",402,700
"field0203.jpg",1222,2153,"NUCLEUS_CELL_BODY","train",383,675
"field0203.jpg",1339,2278,"NUCLEUS_CELL_BODY","train",420,715
"field0203.jpg",932,1734,"T_CRUZI","train",292,544
"field0203.jpg",1020,2538,"KINETOPLAST","train",320,796
"field0203.jpg",1009,2501,"NUCLEUS","train",317,785
"field0203.jpg",1100,2549,"KINETOPLAST","train",345,800
"field0203.jpg",1099,2587,"NUCLEUS","train",345,812
"field0203.jpg",328,2221,"NUCLEUS","train",103,697
"field0204.jpg",549,1028,"NUCLEUS_CELL_BODY","train",172,323
"field0204.jpg",611,1035,"KINETOPLAST","train",192,325
"field0204.jpg",1172,1441,"KINETOPLAST_CELL_BODY","train",368,452
"field0204.jpg",1200,1498,"NUCLEUS_CELL_BODY","train",376,470
"field0204.jpg",1732,1588,"KINETOPLAST","train",543,498
"field0204.jpg",1723,1551,"NUCLEUS","train",541,487
"field0204.jpg",2090,1486,"NUCLEUS_CELL_BODY","train",656,466
"field0204.jpg",2117,1524,"KINETOPLAST","train",664,478
"field0204.jpg",1040,2132,"KINETOPLAST_CELL_BODY","train",326,669
"field0204.jpg",991,2150,"NUCLEUS_CELL_BODY","train",311,675
"field0204.jpg",1459,2400,"KINETOPLAST_CELL_BODY","train",458,753
"field0204.jpg",1499,2423,"NUCLEUS","train",470,760
"field0204.jpg",1271,1669,"NUCLEUS","train",399,524
"field0204.jpg",1471,2744,"NUCLEUS","train",461,861
"field0204.jpg",1861,1833,"NUCLEUS","train",584,575
"field0205.jpg",1406,1246,"NUCLEUS","train",441,391
"field0205.jpg",1375,1227,"KINETOPLAST","train",431,385
"field0205.jpg",1891,1459,"KINETOPLAST","train",593,458
"field0205.jpg",1861,1468,"NUCLEUS","train",584,461
"field0205.jpg",1859,1646,"NUCLEUS","train",583,516
"field0205.jpg",1892,1663,"KINETOPLAST","train",594,522
"field0205.jpg",742,1702,"KINETOPLAST","train",233,534
"field0205.jpg",736,1741,"NUCLEUS","train",231,546
"field0205.jpg",1953,1145,"NUCLEUS","train",613,359
"field0205.jpg",701,1415,"NUCLEUS","train",220,444
"field0205.jpg",898,2385,"NUCLEUS","train",282,748
"field0206.jpg",621,1820,"KINETOPLAST","train",138,404
"field0206.jpg",2232,2988,"KINETOPLAST","train",496,664
"field0206.jpg",2287,3022,"NUCLEUS","train",508,672
"field0206.jpg",560,1870,"NUCLEUS","train",124,416
"field0207.jpg",902,1293,"KINETOPLAST","train",200,287
"field0207.jpg",866,1246,"NUCLEUS","train",192,277
"field0207.jpg",589,2801,"NUCLEUS","train",131,622
"field0207.jpg",901,2729,"NUCLEUS_CELL_BODY","train",200,606
"field0207.jpg",843,2748,"KINETOPLAST","train",187,611
"field0207.jpg",586,2886,"KINETOPLAST","train",130,641
"field0207.jpg",327,3433,"KINETOPLAST","train",73,763
"field0207.jpg",389,3413,"NUCLEUS_CELL_BODY","train",86,758
"field0207.jpg",2441,3164,"NUCLEUS","train",542,703
"field0207.jpg",1535,1783,"NUCLEUS","train",341,396
"field0208.jpg",1238,961,"KINETOPLAST_CELL_BODY","train",388,301
"field0208.jpg",1191,935,"NUCLEUS_CELL_BODY","train",374,293
"field0208.jpg",782,1325,"NUCLEUS_CELL_BODY","train",245,416
"field0208.jpg",852,1449,"NUCLEUS_CELL_BODY","train",267,455
"field0208.jpg",836,1350,"KINETOPLAST","train",262,424
"field0208.jpg",812,1397,"KINETOPLAST_CELL_BODY","train",255,438
"field0208.jpg",671,1593,"KINETOPLAST","train",211,500
"field0208.jpg",618,1612,"NUCLEUS_CELL_BODY","train",194,506
"field0208.jpg",362,1612,"NUCLEUS_CELL_BODY","train",114,506
"field0208.jpg",386,1663,"KINETOPLAST","train",121,522
"field0208.jpg",2038,1547,"KINETOPLAST_CELL_BODY","train",639,485
"field0208.jpg",1752,1560,"KINETOPLAST","train",550,489
"field0208.jpg",2049,1507,"NUCLEUS","train",643,473
"field0208.jpg",1767,1606,"NUCLEUS_CELL_BODY","train",554,504
"field0208.jpg",1227,2447,"NUCLEUS","train",385,768
"field0209.jpg",1290,1282,"KINETOPLAST_CELL_BODY","train",405,402
"field0209.jpg",1243,1268,"NUCLEUS_CELL_BODY","train",390,398
"field0209.jpg",978,1335,"KINETOPLAST","train",307,419
"field0209.jpg",950,1309,"NUCLEUS","train",298,411
"field0209.jpg",523,1650,"KINETOPLAST_CELL_BODY","train",164,518
"field0209.jpg",501,1675,"NUCLEUS","train",157,525
"field0209.jpg",1425,1800,"NUCLEUS","train",447,565
"field0209.jpg",1409,1834,"KINETOPLAST","train",442,575
"field0209.jpg",1795,1500,"NUCLEUS","train",563,471
"field0209.jpg",1281,1406,"NUCLEUS","train",402,441
"field0209.jpg",728,2257,"NUCLEUS","train",228,708
"field0210.jpg",1549,2873,"KINETOPLAST","train",344,638
"field0210.jpg",1579,2943,"NUCLEUS_CELL_BODY","train",351,654
"field0210.jpg",2950,3284,"KINETOPLAST","train",656,730
"field0210.jpg",2950,3239,"NUCLEUS","train",656,720
"field0210.jpg",388,3157,"NUCLEUS","train",86,702
"field0211.jpg",1491,973,"KINETOPLAST_CELL_BODY","train",468,305
"field0211.jpg",1458,959,"NUCLEUS_CELL_BODY","train",457,301
"field0211.jpg",899,1437,"NUCLEUS_CELL_BODY","train",282,451
"field0211.jpg",855,1395,"KINETOPLAST_CELL_BODY","train",268,438
"field0211.jpg",506,1420,"KINETOPLAST","train",159,445
"field0211.jpg",472,1459,"NUCLEUS_CELL_BODY","train",148,458
"field0211.jpg",464,2088,"KINETOPLAST_CELL_BODY","train",146,655
"field0211.jpg",482,2037,"NUCLEUS_CELL_BODY","train",151,639
"field0211.jpg",1011,2162,"NUCLEUS","train",317,678
"field0211.jpg",1656,1482,"NUCLEUS","train",520,465
"field0211.jpg",1577,1478,"KINETOPLAST_CELL_BODY","train",495,464
"field0211.jpg",1394,2549,"KINETOPLAST","train",437,800
"field0211.jpg",1396,2515,"NUCLEUS","train",438,789
"field0211.jpg",1986,2380,"NUCLEUS","train",623,747
"field0212.jpg",1591,915,"KINETOPLAST","train",499,287
"field0212.jpg",1710,1071,"KINETOPLAST","train",536,336
"field0212.jpg",1560,923,"NUCLEUS","train",489,290
"field0212.jpg",1703,1105,"NUCLEUS","train",534,347
"field0212.jpg",604,1498,"T_CRUZI","train",189,470
"field0212.jpg",707,1730,"KINETOPLAST","train",222,543
"field0212.jpg",648,1737,"NUCLEUS","train",203,545
"field0212.jpg",1031,2001,"KINETOPLAST","train",323,628
"field0212.jpg",1064,1988,"NUCLEUS_CELL_BODY","train",334,624
"field0212.jpg",1467,1802,"T_CRUZI","train",460,565
"field0212.jpg",1352,2150,"KINETOPLAST","train",424,675
"field0212.jpg",1415,2146,"NUCLEUS","train",444,673
"field0212.jpg",1946,1799,"NUCLEUS","train",611,564
"field0212.jpg",1974,1834,"KINETOPLAST","train",619,575
"field0213.jpg",2283,2799,"KINETOPLAST","train",507,622
"field0213.jpg",2277,2865,"NUCLEUS","train",506,637
"field0213.jpg",1286,2527,"KINETOPLAST","train",286,562
"field0213.jpg",1250,2481,"NUCLEUS","train",278,551
"field0214.jpg",786,1629,"NUCLEUS","train",247,511
"field0214.jpg",744,1627,"KINETOPLAST","train",233,510
"field0214.jpg",763,1930,"NUCLEUS","train",239,605
"field0214.jpg",792,1970,"KINETOPLAST_CELL_BODY","train",248,618
"field0214.jpg",1662,1180,"NUCLEUS","train",521,370
"field0215.jpg",1314,2722,"KINETOPLAST","train",292,605
"field0215.jpg",1343,2675,"NUCLEUS","train",298,594
